person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
20,60818,MORTGAGE,0.5292325278553761,PERSONAL,A,8936,7.21,0.15,N,2,0
27,72832,RENT,6.142792025463205,DEBTCONSOLIDATION,C,16079,13.81,0.22,N,7,0
55,140278,MORTGAGE,2.364036571251898,PERSONAL,D,10724,16.4,0.08,Y,21,0
42,34425,OWN,6.358817602292064,PERSONAL,A,21690,7.56,0.63,N,14,0
29,32585,MORTGAGE,5.5045487086257054,PERSONAL,A,5923,5.95,0.18,N,4,0
20,47570,RENT,3.780211221463885,VENTURE,G,4753,21.96,0.1,Y,2,1
20,85106,RENT,0.4367861692910292,DEBTCONSOLIDATION,C,11181,13.87,0.13,N,2,0
30,73510,RENT,2.2378611859786117,EDUCATION,D,9724,17.26,0.13,Y,8,0
34,33102,RENT,6.300179207004378,DEBTCONSOLIDATION,A,4455,,0.13,N,7,0
38,82133,RENT,9.768317772649489,PERSONAL,C,6368,13.89,0.08,N,14,0
36,27982,RENT,8.607488021073173,DEBTCONSOLIDATION,C,18608,,0.66,Y,8,1
37,34174,OTHER,12.759981609459953,EDUCATION,A,12065,8.35,0.35,N,9,0
33,50843,MORTGAGE,4.606954538528792,DEBTCONSOLIDATION,A,6638,8.24,0.13,N,10,0
44,39959,MORTGAGE,10.926638301022315,EDUCATION,A,5173,7.96,0.13,N,19,0
25,88381,RENT,,PERSONAL,A,7503,7.72,0.08,N,3,0
30,63418,MORTGAGE,4.930859408106222,VENTURE,E,15616,18.9,0.25,N,8,1
20,143065,OWN,0.8586877642773957,PERSONAL,B,9531,11.48,0.07,N,2,0
25,47289,MORTGAGE,2.3690598343096467,PERSONAL,C,8836,13.46,0.19,N,3,0
41,50654,RENT,9.998211971339403,EDUCATION,C,16040,13.8,0.32,N,19,0
37,105420,RENT,,VENTURE,B,4597,10.25,0.04,N,12,0
20,51533,OTHER,1.3323486208459,MEDICAL,C,5746,13.51,0.11,N,2,0
56,123217,RENT,14.159657693750932,PERSONAL,A,9992,7.59,0.08,N,15,0
31,72944,MORTGAGE,6.484905388339479,DEBTCONSOLIDATION,B,8826,10.99,0.12,N,5,0
32,14853,RENT,7.154339254793344,EDUCATION,E,7779,,0.52,N,9,0
24,103534,RENT,0.32418301317212617,VENTURE,A,16464,7.4,0.16,N,3,0
26,89500,MORTGAGE,4.907586471531062,PERSONAL,B,2559,10.77,0.03,N,3,0
31,91421,RENT,2.9479409183313487,MEDICAL,C,4877,13.4,0.05,N,3,0
36,18938,RENT,7.109298172519395,HOMEIMPROVEMENT,C,4860,13.63,0.26,N,5,0
33,37622,RENT,2.613014699196838,VENTURE,B,12694,9.55,0.34,N,11,0
25,39191,OWN,1.1370176141639705,EDUCATION,D,7095,16.44,0.18,N,4,0
21,34111,RENT,1.6675234944626012,EDUCATION,A,26839,7.01,0.79,N,2,0
21,141217,MORTGAGE,1.6952415832638839,VENTURE,C,16886,,0.12,N,2,0
42,53826,RENT,8.580436785703188,MEDICAL,D,7123,16.23,0.13,Y,19,0
41,53097,MORTGAGE,16.548693550165652,EDUCATION,A,12493,7.77,0.24,N,13,0
35,73394,OTHER,7.717466956317852,EDUCATION,B,12144,10.85,0.17,N,11,0
42,74095,RENT,7.424295581455538,PERSONAL,B,19567,10.86,0.26,N,18,0
29,12000,RENT,4.962508236977565,PERSONAL,A,7927,7.84,0.66,N,5,0
39,37968,RENT,13.619776030511888,EDUCATION,B,6547,,0.17,N,13,0
36,24908,MORTGAGE,11.361950613100246,PERSONAL,B,11670,11.17,0.47,N,10,0
40,67519,RENT,4.602515589095381,HOMEIMPROVEMENT,D,7986,16.75,0.12,Y,16,0
20,46217,RENT,0.24237805725712425,HOMEIMPROVEMENT,B,13287,10.96,0.29,N,2,0
20,54636,RENT,0.7751276167143135,DEBTCONSOLIDATION,D,18373,16.69,0.34,N,2,0
33,17271,RENT,3.825313454986201,DEBTCONSOLIDATION,A,5264,7.16,0.3,N,7,0
20,45687,RENT,1.8870101736400573,MEDICAL,A,6198,8.02,0.14,N,2,0
26,100039,MORTGAGE,5.955019713527555,EDUCATION,E,17479,19.43,0.17,N,2,0
20,117617,MORTGAGE,1.7424947515939886,VENTURE,D,9249,15.83,0.08,Y,2,1
45,80448,RENT,14.457869141922114,PERSONAL,A,9440,8.6,0.12,N,17,0
41,25990,MORTGAGE,11.440506273059505,DEBTCONSOLIDATION,B,15923,10.23,0.61,N,8,0
34,108301,MORTGAGE,,MEDICAL,B,8668,10.88,0.08,N,4,0
22,80676,MORTGAGE,2.6417550032569483,VENTURE,B,14376,9.69,0.18,N,3,0
20,50794,MORTGAGE,0.0,PERSONAL,D,5537,16.64,0.11,N,2,0
20,17787,MORTGAGE,1.0947556142263506,VENTURE,C,7293,14.48,0.41,N,2,0
24,91535,MORTGAGE,4.780420138370783,VENTURE,A,20086,7.48,0.22,N,2,0
38,39116,MORTGAGE,0.16873990797380456,MEDICAL,A,9333,6.44,0.24,N,10,0
26,65538,RENT,2.4375877695020347,HOMEIMPROVEMENT,A,5347,7.53,0.08,N,3,0
35,56253,RENT,1.3875461759434848,VENTURE,C,5234,12.79,0.09,N,8,0
36,126262,RENT,7.406964977639946,VENTURE,B,8822,10.57,0.07,N,7,0
37,50566,MORTGAGE,11.942756979739858,MEDICAL,E,14669,19.17,0.29,N,10,0
20,53727,RENT,0.6297804133101166,VENTURE,C,1588,13.88,0.03,N,2,0
23,129086,MORTGAGE,0.0,MEDICAL,A,6781,6.26,0.05,N,2,0
35,37721,RENT,5.901553270036532,MEDICAL,C,12174,13.24,0.32,N,6,0
48,84785,MORTGAGE,16.882445820884186,MEDICAL,B,10519,10.66,0.12,N,22,0
43,48570,RENT,17.74444180641919,EDUCATION,A,11547,8.61,0.24,N,14,0
33,31213,MORTGAGE,4.875332253015703,PERSONAL,B,5886,10.38,0.19,N,10,0
45,54210,MORTGAGE,19.82380056326013,VENTURE,E,9893,18.9,0.18,N,20,0
33,79255,RENT,2.121556568666496,HOMEIMPROVEMENT,B,16256,10.64,0.21,N,10,0
20,114066,RENT,4.426407275568251,EDUCATION,C,7171,13.03,0.06,N,2,0
37,121915,MORTGAGE,11.643120642952569,EDUCATION,B,9608,10.14,0.08,N,12,0
44,46068,RENT,15.293563291497206,DEBTCONSOLIDATION,B,2927,10.35,0.06,N,9,0
53,31477,MORTGAGE,13.183345345582184,EDUCATION,C,12051,14.52,0.38,N,22,0
24,45464,MORTGAGE,0.0,EDUCATION,C,6010,12.88,0.13,N,2,0
20,28287,MORTGAGE,3.46030531389219,EDUCATION,A,4157,7.36,0.15,N,2,0
39,48071,MORTGAGE,14.984902206069995,DEBTCONSOLIDATION,A,6753,7.02,0.14,N,12,1
34,44895,MORTGAGE,1.2432460693416139,DEBTCONSOLIDATION,B,12405,11.54,0.28,N,6,0
33,80831,MORTGAGE,8.44879734149019,MEDICAL,A,6102,7.81,0.08,N,3,0
45,16102,OWN,10.640084954457057,PERSONAL,C,4683,14.6,0.29,N,12,0
39,36189,RENT,6.337325578149759,VENTURE,A,13526,5.37,0.37,N,14,0
35,36350,RENT,3.391124423462641,HOMEIMPROVEMENT,C,5251,14.24,0.14,N,5,0
25,104080,RENT,2.5231522523680114,EDUCATION,B,26039,9.78,0.25,N,3,0
38,29359,MORTGAGE,12.858987496546371,DEBTCONSOLIDATION,A,15896,7.03,0.54,N,14,0
20,61369,RENT,0.2752276658674192,EDUCATION,B,20141,10.35,0.33,N,2,0
33,50489,MORTGAGE,10.4126719382697,VENTURE,A,10098,7.49,0.2,N,12,0
29,96150,RENT,,EDUCATION,A,5954,7.49,0.06,N,4,0
20,75185,MORTGAGE,0.6143240950615706,PERSONAL,C,16517,12.93,0.22,N,2,0
34,57912,RENT,9.653164068726017,PERSONAL,B,4426,10.42,0.08,N,4,0
24,39931,RENT,4.135169578422907,VENTURE,C,2676,13.42,0.07,N,2,0
34,19559,RENT,8.25766827994391,PERSONAL,B,11566,9.18,0.59,N,12,0
21,62062,RENT,0.3950277192833651,PERSONAL,A,3866,7.78,0.06,N,3,0
40,72531,RENT,13.708848054709842,DEBTCONSOLIDATION,B,8798,10.51,0.12,N,14,0
51,22784,OWN,20.38991235411068,MEDICAL,C,8494,13.65,0.37,N,24,0
20,27486,RENT,0.0,VENTURE,A,14371,7.1,0.52,N,2,0
21,62241,MORTGAGE,3.7227662988503427,EDUCATION,B,4256,10.52,0.07,N,2,0
20,65285,RENT,2.8442657011496975,VENTURE,A,3478,5.76,0.05,N,2,0
28,31418,RENT,1.4380105968081238,PERSONAL,A,8113,7.07,0.26,N,4,0
34,39508,MORTGAGE,10.240283280455941,PERSONAL,B,1334,10.14,0.03,N,8,0
38,19730,RENT,8.147714980611449,PERSONAL,B,11088,10.46,0.56,N,8,0
33,115554,MORTGAGE,7.956860977098221,MEDICAL,C,10524,13.48,0.09,N,9,0
37,26504,MORTGAGE,5.625221944828769,PERSONAL,B,10632,11.26,0.4,N,7,0
29,73002,RENT,1.3708169608248857,MEDICAL,A,8020,6.61,0.11,N,5,0
24,53144,MORTGAGE,0.18177582799239866,HOMEIMPROVEMENT,B,23010,11.08,0.43,N,2,0
21,110114,RENT,1.1691528359250287,MEDICAL,B,11758,12.1,0.11,N,2,0
28,35040,MORTGAGE,,PERSONAL,B,13531,10.11,0.39,N,3,0
21,56032,MORTGAGE,2.2057395224180096,DEBTCONSOLIDATION,C,6437,14.09,0.11,N,2,0
34,21287,MORTGAGE,4.8521815946925635,HOMEIMPROVEMENT,A,8196,8.65,0.39,N,4,0
21,18653,RENT,0.21473226667308,VENTURE,D,5414,17.12,0.29,Y,2,1
25,75205,RENT,3.9623872136483236,MEDICAL,B,9899,10.27,0.13,N,4,0
42,20297,MORTGAGE,14.398031972716703,VENTURE,B,5474,11.37,0.27,N,10,0
44,47785,OWN,3.345560546314366,MEDICAL,D,13741,16.69,0.29,N,13,0
43,94486,OWN,10.685018560705736,PERSONAL,C,9051,14.46,0.1,N,7,0
29,81689,RENT,6.256056445574119,HOMEIMPROVEMENT,A,1000,8.05,0.01,N,9,0
25,37589,MORTGAGE,4.147280516017425,EDUCATION,B,5157,11.44,0.14,N,2,0
35,22613,OWN,10.509870953179867,PERSONAL,A,19114,7.32,0.85,N,11,1
22,71698,RENT,0.0,HOMEIMPROVEMENT,B,19831,10.13,0.28,N,3,0
38,113350,MORTGAGE,3.2579676836031153,EDUCATION,C,12594,11.76,0.11,N,13,0
24,37637,RENT,4.242714975694878,VENTURE,B,8177,10.16,0.22,N,2,0
28,34828,RENT,5.017843583023293,DEBTCONSOLIDATION,A,17738,7.25,0.51,N,3,0
38,40591,RENT,12.91046974769934,HOMEIMPROVEMENT,B,8537,9.06,0.21,N,12,0
20,74190,MORTGAGE,1.0514255681906584,VENTURE,A,17250,7.54,0.23,N,2,0
24,106477,MORTGAGE,4.812501237047129,EDUCATION,B,9858,11.36,0.09,N,3,0
34,27397,MORTGAGE,0.272168266372961,EDUCATION,B,7719,9.77,0.28,N,9,0
36,23764,RENT,7.912149245021312,PERSONAL,B,13700,12.0,0.58,N,9,1
34,196221,RENT,6.435519368879095,EDUCATION,B,4748,10.8,0.02,N,11,0
28,49142,MORTGAGE,5.620521456856547,EDUCATION,A,5479,8.18,0.11,N,8,0
40,62261,MORTGAGE,16.7109793074013,DEBTCONSOLIDATION,D,3668,15.96,0.06,Y,10,0
21,37028,MORTGAGE,,DEBTCONSOLIDATION,C,11824,12.79,0.32,N,2,0
21,70932,RENT,0.13893009497688824,DEBTCONSOLIDATION,A,8845,7.93,0.12,N,2,0
34,91861,MORTGAGE,8.2253733554439,EDUCATION,E,34883,19.11,0.38,Y,10,0
20,63888,MORTGAGE,0.0,EDUCATION,D,12059,15.86,0.19,N,2,0
51,141134,MORTGAGE,14.57421779750217,DEBTCONSOLIDATION,A,7579,7.7,0.05,N,20,0
39,45265,MORTGAGE,4.081788171612154,PERSONAL,C,8467,13.49,0.19,N,15,0
24,46883,OWN,1.389989271285002,DEBTCONSOLIDATION,B,10508,9.98,0.22,N,2,0
39,61529,MORTGAGE,8.268387873405892,HOMEIMPROVEMENT,A,6453,7.76,0.1,N,10,0
20,69963,MORTGAGE,3.1219845081514848,DEBTCONSOLIDATION,A,1678,6.94,0.02,N,2,0
47,61412,MORTGAGE,16.69959842791369,VENTURE,B,3695,11.11,0.06,N,9,0
30,26730,RENT,8.840115704416583,MEDICAL,A,6964,9.35,0.26,N,7,0
24,64336,MORTGAGE,1.3184508231226193,PERSONAL,C,3017,14.38,0.05,N,3,0
27,44099,MORTGAGE,2.6529574997459524,PERSONAL,A,9202,7.35,0.21,N,3,0
23,39358,RENT,3.303120972052148,MEDICAL,D,15789,16.28,0.4,N,3,0
28,55152,MORTGAGE,3.5992628679040624,DEBTCONSOLIDATION,C,5508,14.41,0.1,N,4,0
20,31925,MORTGAGE,0.6324929201736983,EDUCATION,C,7091,13.42,0.22,N,2,0
53,29014,RENT,4.943041040256165,DEBTCONSOLIDATION,A,8408,7.95,0.29,N,25,1
24,12855,MORTGAGE,0.2927994818902304,EDUCATION,C,7671,14.07,0.6,N,3,0
39,141631,RENT,13.78090613474524,VENTURE,B,9261,10.71,0.07,N,11,0
32,73544,MORTGAGE,3.578123862368099,DEBTCONSOLIDATION,B,2193,10.65,0.03,N,9,0
21,50806,RENT,1.0192327231662024,EDUCATION,A,16685,,0.33,N,2,0
28,37534,MORTGAGE,6.927442537425014,VENTURE,C,8029,14.89,0.21,N,5,0
44,12000,MORTGAGE,1.0802449995991408,EDUCATION,A,5174,7.43,0.43,N,15,0
25,36290,MORTGAGE,2.0235854034903076,HOMEIMPROVEMENT,C,10836,14.49,0.3,N,5,0
20,80316,OTHER,0.0,DEBTCONSOLIDATION,C,15349,,0.19,N,2,0
36,90961,RENT,3.4311716989602674,HOMEIMPROVEMENT,B,4635,10.89,0.05,N,8,0
20,77131,MORTGAGE,2.5428493128542984,DEBTCONSOLIDATION,A,11089,5.75,0.14,N,2,0
27,59107,RENT,2.9193940199649324,DEBTCONSOLIDATION,A,18185,6.88,0.31,N,2,0
45,110982,MORTGAGE,12.099009340048443,EDUCATION,B,18261,9.67,0.16,N,11,0
28,45220,MORTGAGE,0.0,MEDICAL,A,13911,8.81,0.31,N,2,0
41,98405,OWN,1.6595949324708372,VENTURE,A,6530,7.27,0.07,N,16,0
20,43847,MORTGAGE,0.5155301091857227,PERSONAL,A,4790,7.46,0.11,N,2,0
27,33368,RENT,1.7272831779039228,DEBTCONSOLIDATION,C,5473,13.32,0.16,Y,7,1
26,31158,RENT,0.8084393469409923,MEDICAL,A,18036,6.34,0.58,N,6,0
35,30167,MORTGAGE,10.011068582665583,EDUCATION,D,12557,16.23,0.42,Y,10,1
31,77845,MORTGAGE,5.1048939393386155,VENTURE,B,14157,10.56,0.18,N,7,1
20,36007,RENT,0.7926262079458182,EDUCATION,C,8871,12.85,0.25,N,2,0
47,30694,RENT,9.221021037048901,PERSONAL,A,2379,8.6,0.08,N,21,0
25,80222,MORTGAGE,6.074592768587403,PERSONAL,D,11003,17.08,0.14,N,2,0
30,64885,RENT,7.111255638694082,DEBTCONSOLIDATION,A,5161,6.49,0.08,N,4,0
27,91989,MORTGAGE,2.7686793681309756,EDUCATION,A,16029,6.95,0.17,N,3,0
30,71820,MORTGAGE,6.413214598208059,HOMEIMPROVEMENT,A,5504,7.88,0.08,N,7,0
29,35803,MORTGAGE,2.686977695035353,EDUCATION,A,10303,7.13,0.29,N,5,0
22,56492,RENT,2.8056665649731487,MEDICAL,B,12788,10.33,0.23,Y,2,0
39,58036,RENT,9.769371493711084,PERSONAL,C,35000,12.69,0.6,N,15,0
23,32678,MORTGAGE,2.091655513443319,EDUCATION,A,8697,6.69,0.27,N,2,0
23,29509,OTHER,0.07210437689308202,EDUCATION,C,8919,13.08,0.3,N,3,0
20,37257,RENT,1.8590133028699083,EDUCATION,C,16105,13.6,0.43,N,2,0
25,166062,RENT,3.864029077721441,PERSONAL,D,8099,16.16,0.05,Y,3,0
23,43173,RENT,2.813329089941169,HOMEIMPROVEMENT,A,7135,6.85,0.17,N,3,0
20,106732,MORTGAGE,2.942250852788451,VENTURE,A,6066,6.58,0.06,N,2,0
20,41866,MORTGAGE,1.835895969261439,PERSONAL,A,9548,6.51,0.23,N,2,0
28,88332,RENT,0.17498908794199552,MEDICAL,B,6649,11.29,0.08,N,2,0
47,88998,RENT,1.9886809220008317,EDUCATION,B,18781,12.2,0.21,N,19,0
20,91484,MORTGAGE,0.5264515554844197,EDUCATION,B,13865,10.84,0.15,Y,2,0
29,67057,RENT,1.9405095585021936,DEBTCONSOLIDATION,A,10000,5.45,0.15,N,7,0
27,115560,MORTGAGE,1.9621205940771191,EDUCATION,B,9470,10.95,0.08,N,3,0
37,66708,MORTGAGE,11.252023416096682,HOMEIMPROVEMENT,B,5846,11.45,0.09,N,10,0
38,139029,MORTGAGE,6.558397982205973,EDUCATION,B,8830,9.98,0.06,N,7,0
58,22226,MORTGAGE,16.869921206260003,PERSONAL,A,8328,8.2,0.37,N,13,0
32,65614,MORTGAGE,4.633366256006089,HOMEIMPROVEMENT,B,23423,11.36,0.36,N,5,0
22,63311,MORTGAGE,5.083882981017091,MEDICAL,C,8039,14.53,0.13,N,3,0
24,32367,RENT,3.3850203255441436,DEBTCONSOLIDATION,C,12046,13.03,0.37,N,2,0
25,74516,RENT,3.7860464897302646,MEDICAL,D,12426,16.06,0.17,Y,5,1
24,23871,MORTGAGE,4.167148595210216,MEDICAL,C,5060,13.65,0.21,N,6,0
50,37805,RENT,21.986470365151682,MEDICAL,A,7940,8.55,0.21,N,17,0
37,18042,OWN,4.891099613198081,DEBTCONSOLIDATION,A,13675,7.17,0.76,N,4,0
20,127675,RENT,0.0,MEDICAL,D,4688,16.75,0.04,N,2,0
35,47698,OWN,8.751835864334499,MEDICAL,C,26441,13.72,0.55,Y,8,0
20,178400,MORTGAGE,2.006193750768663,HOMEIMPROVEMENT,C,9871,14.27,0.06,N,3,0
38,84256,MORTGAGE,8.776183093484034,MEDICAL,C,6596,14.11,0.08,N,11,0
43,69317,RENT,10.55967156246204,VENTURE,A,4107,6.98,0.06,N,8,0
28,39244,OTHER,6.35776248378913,HOMEIMPROVEMENT,C,20675,13.72,0.53,N,4,0
24,30470,RENT,1.8218310258941353,MEDICAL,A,8242,6.95,0.27,N,3,0
48,72231,RENT,15.356876346729287,MEDICAL,B,11918,10.48,0.16,N,21,0
23,52086,RENT,3.5588544194291547,DEBTCONSOLIDATION,B,4509,11.9,0.09,N,2,0
22,25936,OWN,0.0,MEDICAL,B,6033,10.16,0.23,Y,2,0
21,23522,RENT,0.0,MEDICAL,B,15576,10.01,0.66,N,2,1
29,31975,MORTGAGE,2.2430488382168154,VENTURE,B,20367,10.35,0.64,N,5,0
32,147492,MORTGAGE,1.675934720354206,PERSONAL,B,5373,11.04,0.04,N,6,0
41,183011,MORTGAGE,6.9297553281771895,EDUCATION,B,11732,11.03,0.06,N,17,0
36,60642,MORTGAGE,11.565979958471956,MEDICAL,A,11626,7.79,0.19,N,11,0
35,58801,MORTGAGE,3.7768442940375984,MEDICAL,C,15573,12.86,0.26,Y,10,1
45,45027,MORTGAGE,4.273521950229212,MEDICAL,C,12268,13.3,0.27,N,9,1
21,32403,MORTGAGE,2.305121410599489,PERSONAL,B,13459,11.63,0.42,N,2,0
20,115421,RENT,2.0217446165060533,MEDICAL,B,2315,9.29,0.02,N,2,0
36,151822,RENT,4.5409470857805525,PERSONAL,B,11425,10.71,0.08,N,5,0
29,33144,RENT,4.5245053487235065,VENTURE,A,4018,7.32,0.12,N,8,0
41,51763,RENT,4.7067144653290605,MEDICAL,B,10875,10.87,0.21,Y,16,0
29,42301,RENT,3.2509337841371426,MEDICAL,A,16792,7.61,0.4,N,6,0
24,42996,MORTGAGE,1.1117624874833263,EDUCATION,C,10425,12.3,0.24,N,4,0
36,104010,OWN,6.641590605063955,EDUCATION,B,13630,10.97,0.13,N,4,0
31,26328,RENT,6.912521018681929,PERSONAL,A,15206,6.72,0.58,N,5,0
29,70021,MORTGAGE,5.409648488991313,PERSONAL,B,14450,9.55,0.21,Y,4,0
62,80864,MORTGAGE,7.183126050641425,EDUCATION,D,10854,16.04,0.13,N,22,0
44,50102,RENT,12.515304788793147,PERSONAL,B,11352,10.17,0.23,N,16,0
38,88538,MORTGAGE,8.921203857641736,HOMEIMPROVEMENT,F,16447,19.86,0.19,N,6,0
31,58759,OWN,6.74450639038061,EDUCATION,E,28907,18.19,0.49,N,8,1
30,105812,RENT,4.193918383173807,VENTURE,C,5745,12.91,0.05,N,5,0
27,23453,MORTGAGE,1.6913350123562942,DEBTCONSOLIDATION,C,7066,14.74,0.3,N,7,0
32,44719,RENT,11.06267604489555,EDUCATION,B,14577,10.75,0.33,N,10,0
25,52078,RENT,2.760801305115492,DEBTCONSOLIDATION,B,23970,10.37,0.46,N,3,0
20,12460,MORTGAGE,2.050682222468588,HOMEIMPROVEMENT,E,3558,19.11,0.29,Y,2,0
29,29813,MORTGAGE,1.8178982996957325,EDUCATION,B,4040,10.35,0.14,N,4,0
33,34631,MORTGAGE,4.749914578301934,DEBTCONSOLIDATION,A,9677,,0.28,N,5,0
41,91264,RENT,16.278143826584813,MEDICAL,A,5461,8.25,0.06,N,12,0
22,36725,MORTGAGE,4.104657526858313,EDUCATION,C,10522,12.94,0.29,N,3,0
30,34546,RENT,0.0,VENTURE,B,14505,,0.42,N,6,0
35,84932,MORTGAGE,4.681392476274361,EDUCATION,A,9160,8.02,0.11,N,6,0
35,22251,RENT,8.3216643514723,VENTURE,C,7096,13.63,0.32,N,9,0
50,17340,MORTGAGE,3.840159924596793,EDUCATION,B,14146,10.62,0.82,Y,20,1
27,44405,MORTGAGE,5.164108106469632,PERSONAL,B,3391,10.22,0.08,N,4,1
22,24434,MORTGAGE,0.0,VENTURE,A,6173,7.98,0.25,N,2,0
31,24951,RENT,5.323955895862286,VENTURE,A,10990,6.4,0.44,N,6,0
27,74264,MORTGAGE,6.745779267529456,EDUCATION,A,11876,5.95,0.16,N,3,0
26,87709,MORTGAGE,4.303972670359121,MEDICAL,B,13260,10.18,0.15,N,2,0
25,83606,MORTGAGE,2.6717413850060536,EDUCATION,C,6543,14.0,0.08,Y,3,0
33,99690,MORTGAGE,7.252727852236453,DEBTCONSOLIDATION,C,3621,14.5,0.04,N,6,1
23,107218,RENT,2.788191555688163,EDUCATION,A,5558,7.94,0.05,N,3,0
38,16802,RENT,4.658145681442448,PERSONAL,D,4957,15.26,0.3,N,17,0
37,69405,RENT,9.41849309700594,MEDICAL,A,4938,6.77,0.07,N,14,0
34,40486,MORTGAGE,5.872210755781364,PERSONAL,A,2660,8.47,0.07,N,7,0
21,35915,MORTGAGE,2.390770904736149,VENTURE,C,4598,14.22,0.13,N,2,0
32,73734,RENT,5.969159712517273,VENTURE,A,15903,7.94,0.22,N,11,0
42,20917,OWN,4.6728540685161155,PERSONAL,C,6164,14.24,0.29,N,12,0
39,20679,RENT,9.138360668900082,VENTURE,A,12494,7.63,0.6,N,15,0
37,76762,RENT,5.5684552869843476,DEBTCONSOLIDATION,A,2694,7.33,0.04,N,13,0
30,70847,RENT,2.1243724578688643,PERSONAL,B,7541,10.37,0.11,N,9,0
30,58407,MORTGAGE,0.14966287767149256,VENTURE,A,7482,8.01,0.13,N,7,0
44,33391,MORTGAGE,15.981122657254856,DEBTCONSOLIDATION,A,14291,7.69,0.43,N,15,0
33,81560,RENT,4.584555733567264,DEBTCONSOLIDATION,B,9283,8.93,0.11,N,6,0
33,78760,MORTGAGE,7.835248478337569,VENTURE,B,6619,11.21,0.08,Y,13,0
68,56778,RENT,23.304783682388624,EDUCATION,C,12156,13.97,0.21,Y,17,0
27,28352,RENT,0.26272346387608225,PERSONAL,C,9727,13.76,0.34,N,6,0
20,42877,RENT,0.0,MEDICAL,B,6023,11.63,0.14,N,2,0
28,85888,RENT,3.281116483113401,VENTURE,A,12091,6.85,0.14,N,2,0
29,112415,MORTGAGE,1.2446274364713146,PERSONAL,B,14234,9.65,0.13,Y,9,0
33,45270,MORTGAGE,3.117627617312531,PERSONAL,C,15910,13.9,0.35,N,11,0
35,47225,RENT,8.580047236216753,PERSONAL,A,7998,6.89,0.17,N,7,0
20,49566,RENT,0.0,PERSONAL,B,11271,11.83,0.23,N,2,0
35,63018,RENT,6.779346854018598,EDUCATION,C,11452,12.95,0.18,N,13,1
29,39356,RENT,0.779215523317053,EDUCATION,B,3324,9.93,0.08,N,8,0
27,12000,MORTGAGE,5.181804950616886,PERSONAL,B,13556,10.18,1.13,N,7,1
20,104403,RENT,0.23386251034477046,VENTURE,A,11532,7.26,0.11,N,2,0
47,145376,MORTGAGE,13.630549690745298,DEBTCONSOLIDATION,C,5931,13.21,0.04,N,19,0
26,38683,RENT,3.102056572372793,EDUCATION,A,11580,7.29,0.3,N,7,1
37,30131,RENT,12.354551527780892,EDUCATION,D,3791,15.71,0.13,N,9,0
22,50241,OWN,0.0,VENTURE,A,13224,6.26,0.26,N,2,0
33,48867,RENT,4.418604360787167,VENTURE,D,9909,16.4,0.2,N,10,0
27,93670,RENT,4.056345816425988,MEDICAL,B,6564,10.15,0.07,N,6,1
37,55829,RENT,2.9885646207544463,VENTURE,B,4081,10.38,0.07,N,13,0
27,35033,RENT,4.838817236773432,EDUCATION,C,5831,12.53,0.17,Y,6,0
22,26235,RENT,2.1314568231640876,EDUCATION,A,3766,6.28,0.14,N,3,0
30,87212,RENT,1.055516203416851,EDUCATION,A,12652,7.42,0.15,N,6,0
29,75337,MORTGAGE,,PERSONAL,D,12155,,0.16,N,3,0
32,97081,MORTGAGE,1.2345854586623939,DEBTCONSOLIDATION,B,14610,11.72,0.15,N,5,0
40,31808,MORTGAGE,6.396009551235873,MEDICAL,C,4234,12.77,0.13,Y,14,0
20,148916,RENT,0.0,EDUCATION,A,3987,6.91,0.03,N,2,0
40,20763,MORTGAGE,10.857702408291372,PERSONAL,C,3752,13.64,0.18,N,9,0
20,80039,RENT,0.0,DEBTCONSOLIDATION,A,4937,,0.06,N,2,0
36,18953,RENT,7.879018995152678,EDUCATION,C,15677,13.03,0.83,N,15,0
37,35077,RENT,7.2474614277186715,VENTURE,A,16585,7.68,0.47,N,5,1
25,127843,RENT,1.390119683810034,EDUCATION,B,8679,10.32,0.07,Y,2,0
23,85583,RENT,0.05731461798559323,EDUCATION,A,28826,5.98,0.34,N,2,0
22,40117,RENT,,PERSONAL,B,5538,9.04,0.14,N,2,0
31,40726,RENT,9.457803684941492,HOMEIMPROVEMENT,B,7627,9.36,0.19,N,5,0
37,57259,RENT,11.758831983758556,PERSONAL,B,35000,10.44,0.61,Y,7,1
28,71881,RENT,3.674906900417653,HOMEIMPROVEMENT,C,8297,12.83,0.12,N,7,0
20,107836,RENT,0.7943271283430762,VENTURE,A,15428,8.75,0.14,N,2,0
25,42153,RENT,2.688975886187208,HOMEIMPROVEMENT,D,13267,14.93,0.31,N,4,1
24,22326,RENT,2.3657455048704548,MEDICAL,C,6144,14.48,0.28,N,2,0
35,59061,RENT,7.752737124854518,EDUCATION,B,33136,9.54,0.56,N,12,0
36,42125,RENT,6.663183219368745,PERSONAL,A,13618,9.51,0.32,N,12,0
31,26493,RENT,7.838271115229892,MEDICAL,C,9998,,0.38,N,10,0
40,63813,MORTGAGE,6.800074166526521,MEDICAL,A,4374,5.73,0.07,N,8,0
41,48184,RENT,2.9654828172082466,PERSONAL,C,9037,14.47,0.19,N,12,0
25,64124,RENT,0.0,MEDICAL,A,16249,7.13,0.25,N,4,0
22,33125,RENT,0.9511287781566822,PERSONAL,A,8822,8.24,0.27,N,2,0
